DC Candidate ID,Name,Company Name,Company Number,Company Status,Role,Role Status,Role Appointed Date,Role Resigned Date
115943,Chan Raj ABRAHAM,ALMAREN INVESTMENTS LIMITED,04679318,Dissolved,Director,Resigned,17 November 2003,16 March 2007
115943,Chan Raj ABRAHAM,ALMAREN PROJECT MANAGEMENT LIMITED,05834548,Dissolved,Director,Resigned,1 June 2006,16 March 2007
115943,Chan Raj ABRAHAM,ALMAREN PROJECTS LIMITED,04679288,Dissolved,Director,Resigned,17 November 2003,16 March 2007
115943,Chan Raj ABRAHAM,WARWICK LEADERSHIP LIMITED,05286409,Dissolved,Director,Resigned,20 March 2006,29 January 2007
115943,Chan Raj ABRAHAM,CHORUS HOMES GROUP LIMITED,04782653,Converted / Closed,Secretary,Resigned,30 May 2003,18 December 2003
115943,Chan Raj ABRAHAM,OAK FOUNDATION,04784264,Dissolved,Secretary,Resigned,2 June 2003,17 December 2003
115943,Chan Raj ABRAHAM,DIVERSA DEVELOPMENTS AND SERVICES LIMITED,04784199,Dissolved,Secretary,Resigned,2 June 2003,4 July 2003
115997,Edward LUCAS,BUCK'S CLUB LIMITED,03275185,Active,Director,Active,3 February 2022,
115997,Edward LUCAS,BUCK'S CLUB LIMITED,03275185,Active,Director,Resigned,10 January 2019,6 April 2020
116006,Sameh HABEEB,MODERN COLLEGE OF LONDON LTD,08828224,Dissolved,Director,,31 December 2013,
116006,Sameh HABEEB,BATD ACADEMY LTD,08758169,Active,Director,Resigned,1 November 2023,28 November 2023
116006,Sameh HABEEB,BATD ACADEMY LTD,08758169,Active,Director,Resigned,1 November 2013,1 November 2023
116031,Rizwana KARIM,KARIM FOODS LTD,11104171,Dissolved,Director,Resigned,8 December 2017,13 September 2019
116038,Leanne MOHAMAD,L M CAMPAIGN LTD,15748947,Active,Director,Active,29 May 2024,
116038,Leanne MOHAMAD,KING'S COLLEGE LONDON STUDENTS' UNION,05762196,Active,Director,Resigned,1 November 2020,31 July 2021
116052,Mark Bradley JAMES,DEEP SOUTH TRADING LIMITED,02930167,Active,Secretary,Active,18 May 1994,
116052,Mark Bradley JAMES,DEEP SOUTH TRADING LIMITED,02930167,Active,Director,Active,18 May 1994,
116052,Mark Bradley JAMES,WIMPOLE CLOSE MANAGEMENT LIMITED,02156582,Active,Director,Resigned,14 August 2015,5 July 2022
116056,Kieren Michael MCCARTHY,SAVE THE HIGH STREET LTD,15778265,Active,Director,Active,14 June 2024,
116056,Kieren Michael MCCARTHY,PUTNEY.NEWS LTD,15767979,Active,Director,Active,7 June 2024,
116071,Tarik HUSSAIN,JAGID HEIGHTS DEVELOPMENTS LTD,10409167,Dissolved,Director,,4 October 2016,
116071,Tarik HUSSAIN,GROUNDEAL LIMITED,01669515,Active,Director,Active,14 January 2016,
116081,Imran ARSHAD,GLOBAL COMMUNICATIONS UK LTD,06638334,Dissolved,Director,,11 September 2008,
116088,Benjamin James CRONIN,SAPROW LIMITED,12173155,Active,Director,Active,26 August 2019,
116115,Gary John CONLIN,GJCCOURIERS LTD,10711089,Dissolved,Director,,5 April 2017,
116125,Lorraine WRENNALL,CUPCAKE MEDIA LIMITED,07198363,Dissolved,Director,,22 March 2010,
116136,Rachel Alicia HAYTON,RACHEL HAYTON PSYCHOLOGY LTD,15685571,Active,Director,Active,27 April 2024,
116136,Rachel Alicia HAYTON,HAYTON CHILD & EDUCATIONAL PSYCHOLOGY LIMITED,12279598,Dissolved,Director,,24 October 2019,
116136,Rachel Alicia HAYTON,APPLIED EDUCATIONAL & CHILD PSYCHOLOGY LTD,11023519,Dissolved,Director,,20 October 2017,
116136,Rachel Alicia HAYTON,CUMBRIA EDUCATION TRUST,07698631,Active,Director,Resigned,1 November 2011,30 June 2015
116137,Kelly Suzanne FOWLER,KELLY FOWLER CONSULTING LTD,15441471,Active,Director,Active,25 January 2024,
116169,Susan DENHAM-SMITH,WILD WOOL BARN LTD,13783111,Active,Director,Active,6 December 2021,
116174,Daniel Robert MATCHETT,LUCINDA CLAUDE LTD,14309331,Active,Director,Active,22 August 2022,
116200,Hilary SALT,HILARY SALT,07068126,Active,Director,Active,6 November 2009,
116213,Lucy Irvine BEATTIE,CREATE INSPIRE PROJECTS CIC,SC662258,Active,Director,Active,27 May 2020,
116213,Lucy Irvine BEATTIE,HIGHLANDS AND ISLANDS LOCAL FOOD NETWORK C.I.C.,SC322828,Dissolved,Director,,16 September 2008,
116213,Lucy Irvine BEATTIE,LECKMELM HOLIDAYS LIMITED,SC039476,Active,Director,Active,17 February 1998,
116213,Lucy Irvine BEATTIE,ULLUMINATE C.I.C.,SC767623,Active,Director,Resigned,28 April 2023,10 January 2024
116213,Lucy Irvine BEATTIE,LOCHBROOM AND ULLAPOOL COMMUNITY TRUST LIMITED,SC356419,Active,Director,Resigned,27 November 2014,7 September 2016
116339,Yvonne Dorette WILDING,WILDING PROJECT SOLUTIONS LIMITED,06572477,Dissolved,Director,,22 April 2008,
116344,Sally JOHNSTON,WESSEX LOCAL MEDICAL COMMITTEES LIMITED,05970383,Active,Director,Resigned,31 January 2007,18 May 2022
116358,Adam HIBBERT,SMALL PACKAGES LIMITED,12644629,Active,Director,Active,4 June 2020,
116362,Adnan SHABBIR,THE PROSPECT ACADEMY CIC,13992651,Dissolved,Director,,21 March 2022,
116362,Adnan SHABBIR,MEDICAL DIAGNOSIS (SLOUGH) LTD,13858477,Active,Director,Active,19 January 2022,
116362,Adnan SHABBIR,C20 MEDICAL GROUP LTD,13075111,Active,Director,Active,10 December 2020,
116362,Adnan SHABBIR,MEA ASSET MANAGEMENT LIMITED,07133399,Dissolved,Director,,22 January 2010,
116362,Adnan SHABBIR,OSCARTECH UK LTD,09196814,Active,Director,Resigned,30 August 2014,20 November 2018
116377,David Joseph WARDEN,58 ROBERT LOUIS STEVENSON AVENUE FREEHOLD LIMITED,10489934,Active,Director,Active,29 December 2016,
116392,Robin Thomas ADAMSON,BEYOND BINARY LTD,11423002,Active,Director,Active,19 June 2018,
116403,Anna SABINE,MILLER FRASER LTD,14856947,Active,Director,Active,9 May 2023,
116405,Tom Nicholas CARTER,PARENTSCOPE LIMITED,10549526,Dissolved,Director,,5 January 2017,
116405,Tom Nicholas CARTER,BLYTHEBRIDGE LOGISTICS LTD,08978752,Dissolved,Director,Resigned,27 March 2018,29 August 2018
116405,Tom Nicholas CARTER,PILTDOWN HAULAGE LTD,08990385,Dissolved,Director,Resigned,28 July 2017,5 April 2018
116405,Tom Nicholas CARTER,WESTPORT LOGISTICS LTD,08958743,Dissolved,Director,Resigned,4 June 2015,10 March 2017
116405,Tom Nicholas CARTER,ILMINGTON HAULAGE LTD,08950286,Dissolved,Director,Resigned,10 February 2015,15 May 2015
116410,Malcolm John CUPIS,BUSINESS TO BUSINESS PR LTD,09923153,Active,Director,Active,18 December 2015,
116432,Martin John BROOMFIELD,AUTOSIM ENGINEERING LTD,08298571,Active,Director,Active,19 November 2012,
116432,Martin John BROOMFIELD,GEOSIM ENGINEERING LTD,04052065,Active,Director,Resigned,14 August 2000,14 August 2011
116432,Martin John BROOMFIELD,GEOSIM ENGINEERING LTD,04052065,Active,Secretary,Resigned,1 June 2002,14 August 2011
116445,Giane MORTIMER,Q BAR (PENZANCE) LTD,07161566,Dissolved,Director,Resigned,18 February 2010,1 March 2010
116447,Christopher Martin LESTER,REDWELL CONSTRUCTION LIMITED,09907917,Liquidation,Director,Resigned,8 December 2015,9 June 2017
116449,Charles Christopher Trevor HANSARD,WESTFORD SERVICES LIMITED,13030718,Active,Director,Active,19 November 2020,
116449,Charles Christopher Trevor HANSARD,HANSARD CONSULTING LIMITED,08626974,Dissolved,Director,,26 July 2013,
116449,Charles Christopher Trevor HANSARD,BIOFRIENDLY EUROPE LIMITED,06875355,Active,Director,Active,9 April 2009,
116449,Charles Christopher Trevor HANSARD,TORSION FIELD LTD,10524795,Dissolved,Director,Resigned,14 December 2016,19 January 2019
116449,Charles Christopher Trevor HANSARD,WEST HATCH WOODWORKING LIMITED,08409532,Dissolved,Director,Resigned,19 February 2013,7 October 2014
116452,Alexandra JENNER-FUST,ROUNDHILL COMMUNICATIONS LTD,09176769,Active,Director,Active,14 August 2014,
116453,Frederick George KEEN,GENESIS (2014) LTD,08862398,Active,Director,Active,27 January 2014,
116453,Frederick George KEEN,INTERNATIONAL CONSTRUCTION AND ENGINEERING CORPORATION LTD,05368403,Active,Director,Active,17 February 2005,
116453,Frederick George KEEN,SHAREHOLDER NOMINEES LTD,07632909,Active,Director,Resigned,13 May 2011,1 September 2012
116475,Simon Andrew LLEWELLYN,SAL LOGISTICS LTD,15098626,Active,Director,Active,28 August 2023,
116475,Simon Andrew LLEWELLYN,TSR BISTRO LIMITED,14607311,Active,Director,Active,20 January 2023,
116475,Simon Andrew LLEWELLYN,THE YARD @ TSR LIMITED,13933425,Dissolved,Director,,22 February 2022,
116475,Simon Andrew LLEWELLYN,REAL MEALS REVOLUTION LTD,12693990,Active,Director,Active,24 June 2020,
116487,Anthony COLE,COLE CONSTRUCTION AND FIT-OUT LTD,11482204,Dissolved,Director,,25 July 2018,
116504,Martin SCHWALLER,GEOMON-ANGLESEY GEOPARK LTD,06711563,Active,Director,Active,22 February 2020,
116527,Jacqui HARRIS,HARRIS HEALTHCARE LIMITED,08731050,Dissolved,Director,,14 October 2013,
116532,Neill WALKER,WALKER DAVIES PUBLISHING LTD,12882731,Dissolved,Director,,16 September 2020,
116543,Richard SHAW,MIDLANDS CLASSIC MOTORS LIMITED,15167700,Active,Director,Resigned,27 September 2023,25 April 2024
116543,Richard SHAW,KNP FIBRE FABRICATIONS LIMITED,09346949,Dissolved,Director,,9 December 2014,
116543,Richard SHAW,K9 PET PRODUCTS UK LIMITED,06856399,Active,Director,Active,24 March 2009,
116545,Alan ADAMS,HORIZONS CONSULTANTS LIMITED,07738914,Active,Director,Active,12 August 2011,
116556,Donald Andrew BROOKES,MABROOK LIMITED,02801839,Dissolved,Director,,19 March 1993,
116561,Christopher William Parry COLLIN,WENTWORTH BUSINESS LTD,14343260,Active,Director,Active,7 September 2022,
116587,David BOWES,BROWCOTE COTTAGES LTD,14826702,Active,Director,Active,25 April 2023,
116594,Simon Alexander GARVEY,INCLUSIVE LEARNING SYSTEMS LTD,08967466,Active,Director,Active,31 January 2020,
116594,Simon Alexander GARVEY,INCLUSIVE LEARNING SYSTEMS LTD,08967466,Active,Director,Resigned,31 March 2014,25 January 2019
116634,Scott LEE,SCOTT LEE CONSULTING LIMITED,11483633,Dissolved,Director,,25 July 2018,
116637,Nick DURIE,THE VALLEY AND MARYHILL COMMUNITY DEVELOPMENT COMPANY LTD,SC709783,Active,Director,Active,14 February 2022,
116648,Christopher John WELLAVIZE,PPG GARDEN SERVICES LTD,09359164,Active,Director,Active,17 December 2014,
116648,Christopher John WELLAVIZE,PRESTBURY PLANT & GARDEN LTD,08844482,Active,Director,Active,14 January 2014,
116648,Christopher John WELLAVIZE,GARDEN CARE LTD,04359192,Active,Director,Active,23 January 2002,
116655,Alexander COATES,COATES SERVICES LTD,15126535,Active,Director,Active,10 September 2023,
116665,Athar Ahmad WARRAICH,MAMA BROS LTD,14986852,Active,Director,Active,7 July 2023,
116666,Vikas CHOPRA,BLAKENHALL COMMUNITY TRAINING HUB C.I.C.,10632633,Dissolved,Director,,22 February 2017,
116708,Jan David ROSEN,NE1 SOLUTIONS LTD,14756699,Active,Director,Active,25 March 2023,
116729,Ian Alexander MCCORD,GINGERPRINT LIMITED,05729496,Active,Director,Active,3 March 2006,
116729,Ian Alexander MCCORD,SOUTH EAST MIDLANDS LOCAL ENTERPRISE PARTNERSHIP LIMITED,07652124,Active,Director,Resigned,18 July 2019,26 February 2020
116746,Anne BAKER,MISS DAISY'S KITCHEN LIMITED,11913399,Dissolved,Director,,29 March 2019,
116778,Barry Paul INGLETON,SYNOLOS CIC,07757076,Active,Director,Active,31 August 2011,
116778,Barry Paul INGLETON,NEXT STEP EMPLOYMENT LIMITED,07337578,Dissolved,Director,,5 August 2010,
116787,Anne AITKEN,GORDON AITKEN ASSOCIATES LIMITED,05452272,Dissolved,Secretary,,8 June 2005,
116810,Navid-Ul-Khurram KALEEM,NORFOLK STREET PHARMACY LIMITED,08896907,Active,Director,Active,17 February 2014,
116810,Navid-Ul-Khurram KALEEM,DAY & NIGHT PHARMACY - SHELTON LTD,06781868,Dissolved,Director,,2 January 2009,
116810,Navid-Ul-Khurram KALEEM,SMART LOCUMS LIMITED,06174783,Dissolved,Director,,21 March 2007,
116812,Richard BRUNNING,BAD OBSESSION MOTORSPORT LTD,10303314,Active,Director,Active,29 July 2016,
116816,Damon YOUNG,3/5 LONDON LTD.,07757200,Active,Director,Active,31 August 2011,
116839,Matthew WARNES,CAPTAIN MANSFIELD STARS & STRIPES LTD,13113913,Active,Director,Active,5 January 2021,
116861,Sabira Murtaza LAKHA,SML LEGAL SERVICES LIMITED,11955938,Active,Director,Active,20 April 2019,
116861,Sabira Murtaza LAKHA,AQUA LESSONS LIMITED,10727935,Active,Director,Active,18 April 2017,
116861,Sabira Murtaza LAKHA,ARENA FOR SELF REALIZATION LTD,06599438,Active,Director,Active,21 May 2008,
116861,Sabira Murtaza LAKHA,THE INTER FAITH NETWORK FOR THE UNITED KINGDOM,03443823,Active,Director,Resigned,5 July 2017,12 July 2023
116861,Sabira Murtaza LAKHA,THE INTER FAITH NETWORK FOR THE UNITED KINGDOM,03443823,Active,Director,Resigned,14 October 2015,19 October 2016
116868,John Hunter BRIGHT,BRIGHTER NOW LIMITED,14180489,Active,Director,Active,17 June 2022,
116868,John Hunter BRIGHT,MAKIMONO LIMITED,08606296,Dissolved,Director,Resigned,11 July 2013,1 November 2017
116875,Nizam ALI,SYLHETY BUILDER LIMITED,08296152,Dissolved,Director,,16 November 2012,
116880,Carla Elizabeth PARRISH,STAFFORDSHIRE PAYROLL SERVICES LIMITED,07628501,Dissolved,Director,,10 May 2011,
116880,Carla Elizabeth PARRISH,READY COMPANIES LIMITED,07538192,Dissolved,Director,,22 February 2011,
116880,Carla Elizabeth PARRISH,A.CHESWORTH GAS ENGINEER LTD,06564399,Dissolved,Director,,22 March 2010,
116880,Carla Elizabeth PARRISH,D C DEVELOPMENTS (STAFFS) LIMITED,05744240,Dissolved,Director,,30 November 2009,
116880,Carla Elizabeth PARRISH,CARLA E PARRISH LIMITED,06962479,Dissolved,Director,,15 July 2009,
116880,Carla Elizabeth PARRISH,UK BUSINESS MARKETING LIMITED,06956196,Dissolved,Director,,8 July 2009,
116880,Carla Elizabeth PARRISH,UK TAX CONSULTANTS LTD,06942082,Dissolved,Director,,1 July 2009,
116880,Carla Elizabeth PARRISH,UK BUSINESS COACHING LTD,06942589,Dissolved,Director,,1 July 2009,
116880,Carla Elizabeth PARRISH,UK CORPORATE CONSULTANTS LTD,06936034,Dissolved,Director,,30 June 2009,
116880,Carla Elizabeth PARRISH,US PROPERTY LIMITED,07544636,Dissolved,Director,Resigned,28 February 2011,3 July 2012
116880,Carla Elizabeth PARRISH,HORNET VENTURES LIMITED,07264938,Dissolved,Director,,25 May 2010,
116880,Carla Elizabeth PARRISH,UK TAX CONSULTANTS LTD,06942082,Dissolved,Secretary,,1 July 2009,
116880,Carla Elizabeth PARRISH,UK BUSINESS COACHING LTD,06942589,Dissolved,Secretary,,1 July 2009,
116880,Carla Elizabeth PARRISH,UK CORPORATE CONSULTANTS LTD,06936034,Dissolved,Secretary,,30 June 2009,
116880,Carla Elizabeth PARRISH,PO NEWS LIMITED,05537824,Dissolved,Director,Resigned,28 November 2007,4 February 2010
116880,Carla Elizabeth PARRISH,ROSE ESTATE AGENTS LIMITED,06982154,Dissolved,Secretary,Resigned,5 August 2009,25 November 2009
116880,Carla Elizabeth PARRISH,NORTH STAFFS MIND,02294089,Active,Director,Resigned,20 November 2003,20 September 2006
116881,Duncan Angus Melville DUNLOP,D DUNLOP LIMITED,SC695619,Active,Director,Active,13 April 2021,
116889,Gurinder Singh JOSAN,SIKHS FOR LABOUR LIMITED,14027518,Active,Director,Active,5 April 2022,
116889,Gurinder SINGH JOSAN,VICTORIA ACADEMIES TRUST,07887796,Active,Director,Active,2 January 2015,
116889,Gurinder Singh JOSAN,JOSAN ESTATES LIMITED,05646678,Active,Director,Active,6 December 2005,
116889,Gurinder Singh JOSAN,WARLEY HARDWARE CENTRE LIMITED,05176894,Active,Director,Active,12 July 2004,
116889,Gurinder Singh JOSAN,AKAAL EDUCATION TRUST,08334743,Active,Director,Resigned,1 October 2014,2 October 2019
116889,Gurinder Singh JOSAN,SANDWELL LEISURE TRUST,05011501,Active,Director,Resigned,6 July 2004,19 May 2009
116889,Gurinder Singh JOSAN,KENSINGTON PARK HOMES  LIMITED,04564946,Dissolved,Director,Resigned,17 October 2002,11 October 2003
116889,Gurinder Singh JOSAN,KENSINGTON PARK HOMES  LIMITED,04564946,Dissolved,Secretary,Resigned,17 October 2002,11 October 2003
116889,Gurinder JOSAN,SMETHWICK HEALTH AND WELLBEING EDUCATION TRUST,06803262,Active,Director,Active,1 May 2022,
116917,Adam THEWLIS,HIWTHI LIMITED,15128201,Active,Director,Active,10 September 2023,
116917,Adam THEWLIS,ADAM THEWLIS LTD,13963933,Dissolved,Director,,8 March 2022,
116918,Taukir IQBAL,VASTGIVING LIMITED,08600457,Dissolved,Director,,8 July 2013,
116918,Taukir IQBAL,EURO INTERNATIONAL ENTERPRISES LTD,07257667,Dissolved,Director,,17 December 2010,
116922,Qasim AJMI,JAQSSAZ LTD,12756800,Dissolved,Director,,20 July 2020,
116922,Qasim Silman AJMI,QAAST1 LIMITED,09641658,Dissolved,Director,,16 June 2015,
116922,Qasim Silman AJMI,QAAST COOPERATION LTD,06736427,Dissolved,Director,Resigned,29 October 2008,14 December 2013
116940,Jeffrey NEWNHAM,PRO-GLU LIMITED,09171571,Active,Director,Active,12 August 2014,
116940,Jeffrey NEWNHAM,NEWNHAM & WRIGHT LIMITED,08161100,Dissolved,Director,,30 July 2012,
116940,Jeffrey NEWNHAM,TEGERE LIMITED,07772015,Dissolved,Director,,13 September 2011,
116977,Shanell JOHNSON,RUBY GOLD CONSULTANCY LIMITED,11782999,Active,Director,Active,23 January 2019,
116977,Shanell JOHNSON,LNK HOMES LTD,13074638,Dissolved,Director,,10 December 2020,
116979,Mehreen MALIK,THE CITIZENS FOUNDATION (UK),04075959,Active,Director,Active,1 May 2024,
116988,Duncan MURRAY,MMC LEGAL BUSINESS LTD,10001043,Dissolved,Director,,11 February 2016,
116998,David Philip GRIFFITHS,LIFE CHANGING MINISTRIES TRADING LIMITED,04607412,Dissolved,Director,,3 December 2002,
116998,David Philip GRIFFITHS,LIFE CHANGING MINISTRIES TRADING LIMITED,04607412,Dissolved,Secretary,,3 December 2002,
117000,Edward Patrick DEEDIGAN,KANDU ARTS COMMUNITY PROJECTS CIC,10469120,Active,Director,Active,8 November 2016,
117000,Edward Patrick DEEDIGAN,KANDU ARTS,06438266,Dissolved,Director,,27 November 2007,
117000,Edward Patrick DEEDIGAN,KANDU ARTS FOR SUSTAINABLE DEVELOPMENT LIMITED,05610090,Active,Director,Active,2 November 2005,
117003,Mohammad HAFEEZ,STRATTON REAL ESTATES LTD,10581404,Dissolved,Director,,24 January 2017,
117003,Mohammad HAFEEZ,STRATTON REAL ESTATES LTD,13056516,Active,Director,Resigned,2 December 2020,1 March 2021
117012,Ajmal MASROOR,CHILDRENPLUS (UK) LTD,08829708,Dissolved,Director,,2 January 2014,
117012,Ajmal Hussain MASROOR,EAST END VOICE LTD,07429222,Dissolved,Director,,4 November 2010,
117012,Ajmal Hussain MASROOR,ISLAMIC SOCIETY OF BRITAIN LTD,07852626,Active,Director,Resigned,24 September 2016,19 January 2020
117012,Ajmal Hussain MASROOR,ALCHEMIYA MEDIA LIMITED,08785173,Active,Director,Resigned,21 November 2013,2 June 2016
117012,Ajmal Hussain MASROOR,ENFIELD FAITH AND COMMUNITY SCHOOL,08345014,Dissolved,Director,Resigned,6 February 2013,1 April 2014
117012,Ajmal Hussain MASROOR,CALIBRE CONSTRUCTIONS AND DEVELOPMENTS LTD,07593939,Dissolved,Director,Resigned,6 April 2011,25 September 2012
117040,Luke Thomas O'BRIEN,JOLLIFY SOFTWARE LIMITED,13896048,Active,Director,Active,5 February 2022,
117048,Ian Oliver Michael SHELLEY,HAFER ROAD LIMITED,07672272,Dissolved,Director,,10 August 2011,
117048,Ian Oliver Michael SHELLEY,BROMPTON PROPERTY LIMITED,05043524,Dissolved,Director,,13 February 2004,
117048,Ian Oliver Michael SHELLEY,SIBLINGS AND LEAD (UK) LIMITED,13051783,Active,Director,Active,29 April 2022,
117048,Ian Oliver Michael SHELLEY,SLOANE PROPERTY LLP,OC434955,Active,LLP Designated Member,Active,6 January 2021,
117048,Ian Oliver Michael SHELLEY,VOICE FOR JUSTICE UK,08341200,Active,Director,Active,1 November 2020,
117048,Ian Oliver Michael SHELLEY,CENTRAL LONDON DEVELOPMENTS LLP,OC383689,Dissolved,LLP Designated Member,,22 March 2013,
117048,Ian Oliver Michael SHELLEY,SLOANE ESTATE LTD,06410065,Active,Director,Active,21 August 2012,
117048,Ian Oliver Michael SHELLEY,BROMPTON UNDERWRITING LLP,OC331684,Active,LLP Member,Active,25 September 2007,
117048,Ian Oliver Michael SHELLEY,BROMPTON LIMITED,04793487,Dissolved,Director,,10 June 2003,
117048,Ian Oliver Michael SHELLEY,HAFER ROAD FREEHOLD LIMITED,08448178,Active,Director,Resigned,15 March 2014,14 August 2014
117051,Adedotun Adesola OGUNDEMUREN,JETONA INVESTMENT LTD,14131308,Active,Director,Active,25 May 2022,
117051,Adedotun Adesola OGUNDEMUREN,SK @ LAW LIMITED,10717390,Dissolved,Director,,8 April 2017,
117124,David LANDAU,QEW PARTNERSHIP LTD,10021600,Active,Director,Active,3 June 2024,
117124,David LANDAU,MOUNTGREEN PROPERTIES LIMITED,04453513,Active,Director,Active,6 February 2005,
117124,David LANDAU,BROMFORD ESTATES LTD,04660896,Active,Director,Active,27 February 2003,
117124,David LANDAU,BROMFORD ESTATES LTD,04660896,Active,Secretary,Active,27 February 2003,
117124,David LANDAU,MOUNTGREEN PROPERTIES LIMITED,04453513,Active,Secretary,Active,18 June 2002,
117124,David LANDAU,LONDON PARTNERSHIP LTD,08189360,Active,Director,Resigned,23 August 2012,30 May 2013
117135,James Antony MCMURDOCK,NANG LIMITED,07474870,Dissolved,Director,Resigned,21 December 2010,21 December 2012
117136,Shaun Jonathan Charles BOWLER,DATA DELIVERY SERVICES LIMITED,07366782,Dissolved,Director,,3 December 2012,
117136,Shaun Jonathan Charles BOWLER,SJCB INVESTMENTS LIMITED,07731770,Active,Director,Active,8 August 2011,
117136,Shaun Jonathan Charles BOWLER,CARWEB DATABASE SERVICES LIMITED,06476668,Dissolved,Director,,17 January 2008,
117136,Shaun Jonathan Charles BOWLER,PIPER GROUP HOLDING LIMITED,02235289,Active,Director,Active,26 January 2001,
117136,Shaun Jonathan Charles BOWLER,PIPER (MAIDSTONE) LIMITED,01878777,Active,Director,Active,11 August 1994,
117136,Shaun Jonathan Charles BOWLER,PIPER BUSINESS CENTRE LTD,01689605,Dissolved,Director,,4 February 1994,
117136,Shaun Jonathan Charles BOWLER,CARWEB LIMITED,06234516,Active,Director,Resigned,2 May 2007,22 February 2016
117136,Shaun Jonathan Charles BOWLER,INCITTA LIMITED,01828276,Active,Director,Resigned,2 February 1991,9 December 2013
117136,Shaun Jonathan Charles BOWLER,PIPER GROUP MANAGEMENT LTD,01690127,Active,Director,Resigned,2 February 1992,1 April 2012
117140,Peter Robert LITTLE,SOUTHEND LAWN FREEHOLD LIMITED,14520153,Active,Director,Active,27 April 2023,
117140,Peter Robert LITTLE,SOUTHEND CARE LTD,10138562,Active,Director,Active,29 March 2017,
117140,Peter Robert LITTLE,STERILE SCOPES LIMITED,07780034,Dissolved,Director,,20 September 2011,
117140,Peter Robert LITTLE,ENTERPRISE MEDICAL LIMITED,07243439,Dissolved,Director,,19 July 2010,
117140,Peter Robert LITTLE,P.A.J. CONSULTING LIMITED,04119459,Dissolved,Director,,29 November 2000,
117140,Peter Robert LITTLE,AFFINITI INTEGRATED SOLUTIONS LTD.,02817039,Active,Director,Resigned,19 August 1994,9 October 1996
117155,Anwarul HAQ,MARC ANWAR LTD,11949895,Dissolved,Director,,16 April 2019,
117155,Anwarul HAQ,M0422 LTD,08785651,Dissolved,Director,,21 November 2013,
117155,Anwarul HAQ,MARKAZ-AL-HUDA LIMITED,05832299,Active,Director,Active,30 May 2006,
117188,Davinder Singh JAMUS,BARONDAY LTD,10297418,Active,Director,Active,26 July 2016,
117192,Dillan HILL,ACER FORESTRY LTD,SC670730,Active,Director,Active,13 August 2020,
117192,Dillan HILL,DUNAIN COMMUNITY WOODLAND,SC272012,Converted / Closed,Director,Resigned,8 December 2017,15 November 2018
117198,Obinna Chikammadu MONYE,OBINNA MONYE PUBLIC RELATIONS & MANAGEMENT LTD,11697774,Active,Director,Active,26 November 2018,
117198,Obinna Chikammadu MONYE,CHIRIUTO LTD,11127588,Dissolved,Director,,29 December 2017,
117198,Obinna Chikammadu MONYE,FRIENDS OF JESUS CHRIST LTD,10754845,Active,Director,Active,4 May 2017,
117203,Iqbal Hussain MOHAMED,ADNAAN IQBAL MOHAMED CONSULTING LIMITED,03604904,Active,Secretary,Active,11 August 1998,
117203,Iqbal Hussain MOHAMED,ADNAAN IQBAL MOHAMED CONSULTING LIMITED,03604904,Active,Director,Active,11 August 1998,
117206,Alan Peter TORMEY,TORMEY ASSET FINANCE SOLUTIONS LTD,14970780,Dissolved,Director,,29 June 2023,
117206,Alan Peter TORMEY,LOGISTICAL SUPPORT (NW) LTD,14949070,Active,Director,Active,20 June 2023,
117206,Alan Peter TORMEY,TORMEY HR LTD,13448817,Dissolved,Director,,10 June 2021,
117206,Alan Peter TORMEY,LIVERPOOL FOODBANK + CIC,15522284,Active,Director,Resigned,26 February 2024,26 March 2024
117212,Naveed RASHID,NOTTSMOSTWANTED LTD,08047708,Dissolved,Director,,26 April 2012,
117225,Yousuf Mohamed Ibrahim BHAILOK,FISHWICK HALL ESTATE LIMITED,11714302,Dissolved,Director,,6 December 2018,
117225,Yousuf Mohamed Ibrahim BHAILOK,FISHWICK GARDENS LIMITED,11714360,Dissolved,Director,,6 December 2018,
117225,Yousuf Mohamed Ibrahim BHAILOK,ACEBENCH LIMITED,01640301,Active,Director,Active,20 September 1991,
117241,John STUDHOLME,WINDERMERE ROAD KENDAL RESIDENTS ASSOCIATION LIMITED,03125266,Active,Director,Resigned,7 October 2021,7 March 2023
117243,Denise HEADLEY,SPLENDIFFEROUS LTD,13490246,Dissolved,Director,,2 July 2021,
117243,Denise HEADLEY,ENFIELD HOMES LIMITED,05789112,Dissolved,Director,Resigned,26 May 2011,27 May 2014
117243,Denise Alexis HEADLEY,BUILDING BLOCKSS LTD,05798360,Dissolved,Director,,27 April 2006,
117244,Adam James GOODFELLOW,VIEGO LIMITED,07907243,Dissolved,Director,Resigned,12 January 2012,31 March 2015
117258,Julie PECK,ELECTRICSECURITYGATES.CO.UK LTD,09347929,Active,Director,Active,9 December 2014,
117275,Daniel George EDELSTYN,OPTIMISTIC FILMS LTD,12013952,Dissolved,Director,,23 May 2019,
117275,Daniel George EDELSTYN,OPTIMISTIC FOUNDATION CIC,11337743,Active,Director,Active,30 April 2018,
117275,Daniel George EDELSTYN,JUBILEE DEBT SOLUTIONS LTD,09647982,Dissolved,Director,,19 June 2015,
117275,Daniel George EDELSTYN,THE ZOROKOVICH VODKA COMPANY LTD,06878913,Dissolved,Director,,16 April 2009,
117275,Daniel George EDELSTYN,OPTIMISTIC PRODUCTIONS LTD,06879089,Active,Director,Active,16 April 2009,
