DC Candidate ID,Name,Company Name,Company Number,Company Status,Role,Role Status,Role Appointed Date,Role Resigned Date
35213,Lee Francis DERRICK,BLUE SPINACH GOLF & TRAVEL LTD,11271146,Active,Director,Active,22 March 2018,
35213,Lee Francis DERRICK,CANNING STREET YOGA LTD,SC458296,Active,Director,Active,3 September 2013,
35311,Zoe HATCH,PRODUCT AND TECHNOLOGY DEVELOPMENT LIMITED,04270346,Active,Secretary,Active,23 March 2004,
35341,Andrew Guy JONES,APRIL SYSTEMS DESIGN LIMITED,04747642,Active,Secretary,Active,29 April 2003,
35341,Andrew Guy JONES,RUN REG RUN LTD,09103994,Dissolved,Director,,26 June 2014,
35437,Richard MORGAN,BRISTOL 1ST REMOVALS LTD,11493207,Active,Director,Active,31 July 2018,
35992,Roderick Giles CANTRILL,20-21 MHS LESSEES LIMITED,05633920,Active,Director,Active,1 December 2018,
35992,Roderick Giles CANTRILL,SHERIDAN HOUSE (CAMBRIDGE) LIMITED,05929057,Active,Secretary,Active,7 May 2008,
35992,Roderick Giles CANTRILL,SHERIDAN HOUSE (CAMBRIDGE) LIMITED,05929057,Active,Director,Active,8 September 2006,
35992,Roderick Giles CANTRILL,WINTERCOMFORT FOR THE HOMELESS,02615905,Active,Director,Active,28 April 2005,
35992,Roderick Giles CANTRILL,MILLINGTON ADVISORY PARTNERS LIMITED,04603234,Active,Secretary,Active,3 December 2002,
35992,Roderick Giles CANTRILL,MILLINGTON ADVISORY PARTNERS LIMITED,04603234,Active,Director,Active,3 December 2002,
35992,Roderick Giles CANTRILL,STOREY'S FIELD COMMUNITY TRUST,08696283,Active,Director,Resigned,18 September 2013,16 June 2014
35992,Roderick Giles CANTRILL,CAMBRIDGE CITY CENTRE PARTNERSHIP LIMITED,06849799,Dissolved,Director,Resigned,3 April 2009,15 July 2010
36011,Darren Roger MOORE,ZEITGUISE LIMITED,06459761,Active,Director,Resigned,27 December 2007,1 January 2009
36114,Ruth GRIPPER,THE ROYAL INSTITUTION OF CORNWALL,08362598,Active,Director,Active,31 January 2019,
36114,Ruth GRIPPER,THE ROYAL INSTITUTION OF CORNWALL,08362598,Active,Director,Active,31 January 2019,
36131,Humaira ALI,INTUITIVE CHANGE LTD,09601065,Active,Director,Active,20 May 2015,
36131,Humaira ALI,DOBEY INCORPORATED LIMITED,08833452,Active,Director,Resigned,2 January 2015,18 September 2017
36131,Humaira ALI,THE KEYSE MANAGEMENT COMPANY LIMITED,06858900,Active,Director,Resigned,20 March 2012,26 June 2014
36171,Catherine Lisa NASH,SOS PUB COMMUNITY INTEREST COMPANY,11910685,Active,Director,Active,28 March 2019,
36384,Mark BECKETT,GEVE LTD,08963168,Active,Director,Active,27 March 2014,
36384,Mark BECKETT,HUSKISSON CONSULTING LIMITED,04240504,Active,Director,Active,16 July 2001,
37499,Ian Fraser SOLLOM,SOUTH CAMBS LIMITED,08336413,Active,Director,Active,18 June 2018,
37499,Ian Fraser SOLLOM,SOUTH CAMBS LIMITED,08336413,Active,Director,Active,18 June 2018,
37510,Phillippa Frances HEYLINGS,TALKING TRANSFORMATION LIMITED,08488901,Active,Director,Active,15 April 2013,
37915,Seyed Ali AVAEI,BAXTER HEALTH NEWCASTLE LIMITED,09379637,Active,Director,Active,8 January 2015,
37915,Seyed Ali AVAEI,BAXTER HEALTH NEWCASTLE LIMITED,09379637,Active,Director,Active,8 January 2015,
37915,Seyed Ali AVAEI,BAXTER HEALTH NEWCASTLE LIMITED,09379637,Active,Director,Active,8 January 2015,
38339,Thomas Robert FRANKS,NELSON COURT (ILKLEY) LTD,06121345,Active,Director,Active,22 February 2007,
38339,Thomas Robert FRANKS,ELMETE GRANGE MANAGEMENT COMPANY (MENSTON) LIMITED,01730190,Active,Secretary,Resigned,27 April 2006,1 March 2017
38339,Thomas Robert FRANKS,SPINNING MILL COURT MANAGEMENT COMPANY LIMITED,03323816,Active,Director,Resigned,3 July 2003,1 March 2016
38339,Thomas Robert FRANKS,NELSON COURT (ILKLEY) LTD,06121345,Active,Director,Active,22 February 2007,
38339,Thomas Robert FRANKS,ELMETE GRANGE MANAGEMENT COMPANY (MENSTON) LIMITED,01730190,Active,Secretary,Resigned,27 April 2006,1 March 2017
38339,Thomas Robert FRANKS,SPINNING MILL COURT MANAGEMENT COMPANY LIMITED,03323816,Active,Director,Resigned,3 July 2003,1 March 2016
38713,Talia Joan HUSSAIN,SWINK IT LIMITED,04752890,Active,Director,Active,11 May 2003,
38713,Talia Joan HUSSAIN,SWINK IT LIMITED,04752890,Active,Secretary,Resigned,7 September 2004,8 July 2006
39487,Matthew UBEROI,418 TO 420 FULHAM ROAD RESIDENTS' MANAGEMENT COMPANY LIMITED,04329237,Active,Director,Active,15 May 2018,
39487,Matthew UBEROI,HAMMERSMITH AND FULHAM COMMUNITY LAW CENTRE,01417251,Active,Director,Active,3 February 2018,
39601,Peter John HARROP,MAP DEVELOPMENTS U.K LTD,10867487,Dissolved,Director,,14 July 2017,
39601,Peter John HARROP,VETERAN SECURITY SERVICES LIMITED,09936222,Dissolved,Director,,5 January 2016,
39601,Peter John HARROP,PRP TRADING LTD,10479811,Active,Director,Resigned,15 November 2016,6 September 2017
39601,Peter John HARROP,MAP DEVELOPMENTS U.K LTD,10867487,Dissolved,Director,,14 July 2017,
39601,Peter John HARROP,VETERAN SECURITY SERVICES LIMITED,09936222,Dissolved,Director,,5 January 2016,
39601,Peter John HARROP,PRP TRADING LTD,10479811,Active,Director,Resigned,15 November 2016,6 September 2017
39814,John Andrew ROBERTSON,ROBERTSON SCAFFOLDING LIMITED,10868122,Active,Director,Active,17 July 2017,
40105,Birju BARTOLI,WHITTON PROPERTY LTD,11904292,Active,Director,Resigned,25 March 2019,29 March 2019
41677,Sharron SUMNER,ROCKHOPPA LIMITED,08164624,Dissolved,Director,,1 August 2012,
41904,Paul Andrew DE KEYSER,16 UPPER PARK ROAD LIMITED,04306123,Active,Director,Active,17 October 2001,
42755,Thomas Frederick TURRELL,WORKING LONDON LIMITED,08382917,Dissolved,Director,,31 January 2013,
42755,Thomas Frederick TURRELL,GREENWICH STUDENTS' UNION LTD,07990838,Active,Director,Resigned,24 January 2013,31 July 2013
42755,Thomas Frederick TURRELL,THE MARYON WILSON ANIMAL PARK LTD.,07910328,Dissolved,Director,Resigned,17 December 2012,23 July 2013
43451,Kate Elizabeth POTHALINGAM,INTERNATIONAL PRIMARY MARKET ASSOCIATION,01873148,Active,Director,Resigned,23 January 2002,2 July 2005
43451,Kate POTHALINGAM,ABERDEEN PARK MAINTENANCE COMPANY LIMITED,00893480,Active,Director,Active,26 April 2012,
43451,Ketishweran Somasunderam POTHALINGAM,ABERDEEN PARK MAINTENANCE COMPANY LIMITED,00893480,Active,Director,Resigned,24 April 2006,28 April 2008
43606,Glyn Kerry GOODWIN,23 ATHELDENE ROAD (MANANGEMENT) LTD,06207062,Active,Secretary,Active,10 April 2007,
43606,Glyn Kerry GOODWIN,23 ATHELDENE ROAD (MANANGEMENT) LTD,06207062,Active,Director,Active,10 April 2007,
43606,Glyn Kerry GOODWIN,23 ATHELDENE ROAD (MANANGEMENT) LTD,06207062,Active,Secretary,Active,10 April 2007,
43606,Glyn Kerry GOODWIN,23 ATHELDENE ROAD (MANANGEMENT) LTD,06207062,Active,Director,Active,10 April 2007,
43749,Brian Anthony MCDAID,NUMBER TWELVE SPRING ROAD MANAGEMENT LIMITED,03923509,Active,Director,Active,29 May 2018,
43749,Brian Anthony MCDAID,NUMBER TWELVE SPRING ROAD MANAGEMENT LIMITED,03923509,Active,Director,Active,29 May 2018,
45229,Janet Jessica DABY,YELLOW ROAD MEDIA LTD,10717765,Active,Director,Resigned,10 April 2017,20 January 2019
45229,Janet Jessica DABY,WHITEFOOT AND DOWNHAM COMMUNITY FOOD PLUS PROJECT LIMITED,08780285,Active,Director,Resigned,18 November 2013,14 July 2018
45229,Janet Jessica DABY,PHOENIX AGENCY SERVICES LIMITED,08436155,Active,Director,Resigned,8 March 2013,5 January 2015
45229,Janet Jessica DABY,YELLOW ROAD MEDIA LTD,10717765,Active,Director,Resigned,10 April 2017,20 January 2019
45229,Janet Jessica DABY,WHITEFOOT AND DOWNHAM COMMUNITY FOOD PLUS PROJECT LIMITED,08780285,Active,Director,Resigned,18 November 2013,14 July 2018
45229,Janet Jessica DABY,PHOENIX AGENCY SERVICES LIMITED,08436155,Active,Director,Resigned,8 March 2013,5 January 2015
45492,Diane CADMAN,CROSSINGS,07478145,Dissolved,Director,Resigned,8 May 2014,17 March 2016
46264,Paul Christopher KOHLER,BABYLON BARS (LONDON) LIMITED,06168997,Active,Director,Active,19 March 2007,
46264,Paul Christopher KOHLER,BABYLON BARS LIMITED,05262781,Active,Director,Active,18 October 2004,
46264,Paul Christopher KOHLER,KOHLER MACARTHUR HIGHER EDUCATION SERVICES LTD,03164172,Dissolved,Director,,19 March 1996,
47145,Gabrielle Louise BAILEY,EARTHLINGS JEWELLERY LTD,10798523,Active,Director,Active,1 June 2017,
47145,Gabrielle Louise BAILEY,EARTHLINGS JEWELLERY LTD,10798523,Active,Director,Active,1 June 2017,
47475,William Kent RELTON,WYNCLIFFE MANSIONS FREEHOLD LIMITED,08364511,Active,Director,Active,17 January 2013,
47475,William Kent RELTON,LONDON CONTEMPORARY OPERA,04248524,Dissolved,Director,,3 December 2002,
47475,William Kent RELTON,WYNCLIFFE MANSIONS FREEHOLD LIMITED,08364511,Active,Director,Active,17 January 2013,
47475,William Kent RELTON,LONDON CONTEMPORARY OPERA,04248524,Dissolved,Director,,3 December 2002,
48228,Amy Elizabeth FINCH,FACTOR THREE LTD,10724048,Active,Director,Active,13 April 2017,
48228,Amy Elizabeth FINCH,FACTOR THREE LTD,10724048,Active,Director,Active,13 April 2017,
48361,Claire Frances SHEPPARD,SULLIVAN & WIGGINS LLP,OC374326,Active,LLP Designated Member,Active,13 April 2012,
48361,Claire Frances SHEPPARD,SULLIVAN & WIGGINS LLP,OC374326,Active,LLP Designated Member,Active,13 April 2012,
48436,"Allan Joseph, James TWEDDLE",DARRICK WOOD SCHOOL,07393519,Active,Director,Active,20 October 2017,
48436,"Allan Joseph, James TWEDDLE",DARRICK WOOD SCHOOL,07393519,Active,Director,Active,20 October 2017,
48737,Elliot COLBURN,COMMUNITY ACTION SUTTON,03336660,Active,Director,Resigned,8 March 2017,20 June 2018
48737,Elliot COLBURN,COMMUNITY ACTION SUTTON,03336660,Active,Director,Resigned,8 March 2017,20 June 2018
48925,Julia Elizabeth EWART,CREATIVE COLLECTIVE DESIGN LTD,09986859,Dissolved,Director,,4 February 2016,
48925,Julia Elizabeth EWART,8POINT7 ENTERPRISE LTD,09284863,Dissolved,Director,,28 October 2014,
48925,Julia Elizabeth EWART,JULES O'DOWD LIMITED,08047498,Active,Director,Active,26 April 2012,
48925,Julia Elizabeth EWART,TSDH ASSETS LIMITED,03653185,Dissolved,Director,,21 October 1998,
49193,Helen TAMBLYN-SAVILLE,BRITISH TENPIN BOWLING ASSOCIATION,01178858,Active,Director,Resigned,1 February 2019,1 June 2019
49193,Helen TAMBLYN-SAVILLE,BRITISH TENPIN BOWLING ASSOCIATION,01178858,Active,Director,Resigned,1 February 2019,1 June 2019
49462,Georgina Sarah TRELOAR,COPY AND CREATIVE LIMITED,09624089,Dissolved,Director,,4 June 2015,
49462,Georgina Sarah TRELOAR,COPY AND CREATIVE LIMITED,09624089,Dissolved,Director,,4 June 2015,
49488,Keith ASPDEN,YORK CAFE TRADING LIMITED,10882883,Dissolved,Director,,25 July 2017,
49488,Keith ASPDEN,YORK BID COMPANY LIMITED,09937609,Active,Director,Resigned,4 February 2016,4 June 2019
49488,Keith ASPDEN,YORK CAFE TRADING LIMITED,10882883,Dissolved,Director,,25 July 2017,
49488,Keith ASPDEN,YORK BID COMPANY LIMITED,09937609,Active,Director,Resigned,4 February 2016,4 June 2019
49810,George David MADGWICK,GM MEDIA LTD,07968197,Active,Director,Active,28 February 2012,
49810,George David MADGWICK,THE SCHOOLS TALENT CONTEST LIMITED,08224974,Dissolved,Director,Resigned,24 September 2012,11 August 2013
49810,George David MADGWICK,DAVID DAKOTA LIMITED,09897416,Active,Director,Resigned,1 December 2015,19 February 2019
50100,Adam GANNON,IRISH CENTRAL BORDER AREA NETWORK LIMITED,NI040472,Active,Director,Active,3 June 2019,
50100,Adam Desmond GANNON,FERMANAGH AND OMAGH LOCAL ACTION GROUP (LAG) LTD,NI635689,Active,Director,Active,22 May 2019,
50128,Monique Elaine BONNEY,GREEN COTTAGES MANAGEMENT LIMITED,11403012,Active,Director,Active,7 June 2018,
50626,Daniel Edward LAYCOCK,HUNTS FORUM OF VOLUNTARY ORGANISATIONS,05795877,Active,Director,Resigned,20 November 2014,19 November 2015
50626,Daniel Edward LAYCOCK,NATURAL HIGH EXPERIENCE LIMITED,04314752,Dissolved,Director,Resigned,2 June 2014,15 January 2015
50626,Daniel Edward LAYCOCK,HUNTS FORUM OF VOLUNTARY ORGANISATIONS,05795877,Active,Director,Resigned,20 November 2014,19 November 2015
50626,Daniel Edward LAYCOCK,NATURAL HIGH EXPERIENCE LIMITED,04314752,Dissolved,Director,Resigned,2 June 2014,15 January 2015
50677,Paul HALLORAN,TAPS ONLINE LTD,11825768,Active,Director,Active,13 February 2019,
50677,Paul HALLORAN,THE WEAVERS MILL FREEHOLD COMPANY LTD,09379524,Active,Director,Active,8 January 2015,
50677,Paul HALLORAN,DECO BAR & CLUB LLP,OC361116,Dissolved,LLP Designated Member,,24 January 2011,
50677,Paul HALLORAN,FIRST CHOICE INTERIORS (UK) LIMITED,04422649,Active,Director,Active,23 April 2002,
50677,Paul HALLORAN,TAPS ONLINE LTD,11825768,Active,Director,Active,13 February 2019,
50677,Paul HALLORAN,THE WEAVERS MILL FREEHOLD COMPANY LTD,09379524,Active,Director,Active,8 January 2015,
50677,Paul HALLORAN,DECO BAR & CLUB LLP,OC361116,Dissolved,LLP Designated Member,,24 January 2011,
50677,Paul HALLORAN,FIRST CHOICE INTERIORS (UK) LIMITED,04422649,Active,Director,Active,23 April 2002,
51054,Leon Adam PETERS,GO TO GUITARS LIMITED,04132328,Dissolved,Secretary,Resigned,6 August 2004,10 June 2008
51908,Carl Cheswick BENFIELD,REFRESH BUSINESS LTD,11260854,Active,Director,Active,16 March 2018,
51908,Carl Cheswick BENFIELD,BENFIELD HOMES UK 2016 LIMITED,10444214,Active,Director,Active,20 September 2017,
51908,Carl Cheswick BENFIELD,PRESCIENT LIGHT LIMITED,09720606,Dissolved,Director,,6 August 2015,
51908,Carl Cheswick BENFIELD,PRESCIENT GROUP LIMITED,09720652,Dissolved,Director,,6 August 2015,
51908,Carl Cheswick BENFIELD,PRESCIENT POWER LTD,06840312,Dissolved,Director,,9 March 2009,
51908,Carl Cheswick BENFIELD,RURAL ENERGY & UTILITIES NETWORK GROUP LTD,08872126,Dissolved,Director,Resigned,24 August 2015,11 November 2015
51908,Carl Cheswick BENFIELD,ASHBY DE LA ZOUCH TOWN CENTRE PARTNERSHIP,07901100,Dissolved,Director,Resigned,9 January 2012,12 July 2013
51908,Carl Cheswick BENFIELD,REFRESH BUSINESS LTD,11260854,Active,Director,Active,16 March 2018,
51908,Carl Cheswick BENFIELD,BENFIELD HOMES UK 2016 LIMITED,10444214,Active,Director,Active,20 September 2017,
51908,Carl Cheswick BENFIELD,PRESCIENT LIGHT LIMITED,09720606,Dissolved,Director,,6 August 2015,
51908,Carl Cheswick BENFIELD,PRESCIENT GROUP LIMITED,09720652,Dissolved,Director,,6 August 2015,
51908,Carl Cheswick BENFIELD,PRESCIENT POWER LTD,06840312,Dissolved,Director,,9 March 2009,
51908,Carl Cheswick BENFIELD,RURAL ENERGY & UTILITIES NETWORK GROUP LTD,08872126,Dissolved,Director,Resigned,24 August 2015,11 November 2015
51908,Carl Cheswick BENFIELD,ASHBY DE LA ZOUCH TOWN CENTRE PARTNERSHIP,07901100,Dissolved,Director,Resigned,9 January 2012,12 July 2013
52249,Victoria Helen SMITH,31 AND 33 VESPER ROAD RTM COMPANY LIMITED,07739726,Active,Director,Resigned,15 August 2011,3 July 2019
52249,Victoria Helen SMITH,31 AND 33 VESPER ROAD RTM COMPANY LIMITED,07739726,Active,Director,Resigned,15 August 2011,3 July 2019
52822,Shana ROBERTS,BROOKSIDE BIG LOCAL COMMUNITY INTEREST COMPANY,11742083,Active,Director,Active,27 December 2018,
53030,Gary Ian COLEMAN,BLACKPOOL ENTERTAINMENT COMPANY LIMITED,09044792,Active,Director,Resigned,16 May 2016,15 May 2018
53030,Gary Ian COLEMAN,MONTGOMERY HIGH SCHOOL,07984008,Dissolved,Director,Resigned,18 November 2013,15 October 2015
53030,Gary Ian COLEMAN,BLACKPOOL OPERATING COMPANY LIMITED,01729327,Active,Director,Resigned,12 May 2010,11 December 2014
53030,Gary Ian COLEMAN,BLACKPOOL TRANSPORT SERVICES LIMITED,02003020,Active,Director,Resigned,15 December 2012,11 March 2013
53227,Kevin Henry CRANNEY,WHO CARES (NE) COMMUNITY INTEREST COMPANY,07188871,Dissolved,Director,,15 March 2010,
53227,Kevin Henry CRANNEY,QUETZALCOATL ENTERPRISES CIC,11993575,Active,Director,Active,14 May 2019,
53227,Kevin Henry CRANNEY,PATH2WELLNESS COMMUNITY INTEREST COMPANY,09117506,Dissolved,Director,,4 July 2014,
53227,Kevin Henry CRANNEY,FSR SOLUTIONS COMMUNITY INTEREST COMPANY,08514517,Dissolved,Director,,2 May 2013,
53227,Kevin Henry CRANNEY,OPPORTUNITIES FROM COMMUNITY ACTION COMMUNITY INTEREST COMPANY,07793699,Dissolved,Director,,25 June 2012,
53227,Kevin Henry CRANNEY,"BELLE VUE COMMUNITY, SPORTS & YOUTH CENTRE LIMITED",04357179,Active,Director,Active,31 July 2011,
53227,Kevin Henry CRANNEY,I CARE 2 C.I.C.,07371220,Dissolved,Director,,9 September 2010,
53227,Kevin Henry CRANNEY,DURHAM TEES VALLEY AIRPORT LIMITED,02020423,Active,Director,Resigned,24 July 2013,9 November 2017
53227,Kevin Henry CRANNEY,COMMUNITIES 1ST COMMUNITY INTEREST COMPANY,07729682,Dissolved,Director,Resigned,4 August 2011,6 June 2016
53227,Kevin Henry CRANNEY,GRASS ROUTE SOLUTIONS COMMUNITY INTEREST COMPANY,04973299,Dissolved,Director,Resigned,23 June 2008,12 May 2009
53308,Hannah Margaret YOUNG,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,07569496,Active,Director,Active,1 September 2017,
53308,Hannah Margaret YOUNG,BABBASA YOUTH EMPOWERMENT PROJECTS C.I.C.,08584240,Active,Director,Active,30 August 2019,
53308,Hannah Margaret YOUNG,BABBASA YOUTH EMPOWERMENT PROJECTS C.I.C.,08584240,Active,Director,Active,30 August 2019,
53308,Hannah Margaret YOUNG,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,07569496,Active,Director,Active,1 September 2017,
53444,Matthew Cameron THEOBALD,MEDICAL DEVICES ALLIANCE LIMITED,10071884,Dissolved,Director,,18 March 2016,
53444,Matthew Cameron THEOBALD,ARK PROJECT LEADERSHIP LIMITED,07704267,Dissolved,Director,,13 July 2011,
53444,Matthew Cameron THEOBALD,THREE CIRCLES CONSULTING LIMITED,06012491,Active,Director,Active,28 November 2006,
53535,Ashley CARTMAN,JUNIPER ACCOUNTANCY LIMITED,06127165,Active,Director,Active,26 February 2007,
53535,Ashley CARTMAN,GRANGE PHYSIOTHERAPY LTD,05169027,Dissolved,Secretary,Resigned,1 August 2007,19 November 2010
53535,Ashley CARTMAN,SQUIRE HOMES LIMITED,06305652,Dissolved,Director,Resigned,20 August 2007,18 February 2008
53535,Ashley CARTMAN,SQUIRE HOMES LIMITED,06305652,Dissolved,Secretary,Resigned,9 July 2007,20 August 2007
53535,Ashley CARTMAN,JUNIPER ACCOUNTANCY LIMITED,06127165,Active,Secretary,Resigned,26 February 2007,23 April 2007
53704,Darryl Paul Anthony GOULD,TRAINING TRAINING TRAINING LIMITED,08201997,Dissolved,Director,Resigned,5 September 2012,18 April 2013
54555,Nicky Sonia COCKBURN,BLUEBELL HOUSE LIMITED,04509974,Active,Director,Active,23 June 2005,
54555,Nicky Sonia COCKBURN,BLUEBELL HOUSE LIMITED,04509974,Active,Secretary,Active,15 August 2002,
56246,Susan Kathryn GREGORY,TEA ESTATE AGENTS LTD,12141790,Active,Director,Active,6 August 2019,
56246,Susan Kathryn GREGORY,38 REIGATE HILL LTD,09026771,Active,Director,Resigned,7 May 2014,9 March 2018
57295,Karen WARD,THE ADITI COLLECTION LIMITED,09206083,Active,Director,Active,5 September 2014,
57295,Karen WARD,TALENT PSYCHOLOGY LIMITED,07194804,Dissolved,Director,,18 March 2010,
57295,Karen WARD,BREAK,01699685,Active,Director,Resigned,17 July 2015,4 December 2017
58489,Lance MITCHELL,GREENFIELD RESEARCH LIMITED,04412417,Dissolved,Director,,9 April 2002,
58665,James Overton ELLWOOD,PLYMOUTH SOCIAL ENTERPRISE NETWORK C.I.C.,09130295,Active,Director,Active,5 July 2016,
58665,James Overton ELLWOOD,FOTONOW SW COMMUNITY INTEREST COMPANY,06888975,Active,Director,Active,1 September 2015,
58783,Rebecca WING,KENT FILM FOUNDATION LIMITED,07274484,Active,Director,Resigned,1 April 2015,1 December 2018
58950,Natalie Drifa Jay CARSWELL,EDEN ROC MANAGEMENT COMPANY LIMITED,10789836,Active,Director,Active,25 May 2017,
58950,Natalie Drifa Jay CARSWELL,SPARK+VOLT LIMITED,10385276,Active,Director,Active,20 September 2016,
58950,Natalie Drifa Jay CARSWELL,GIFTCLEVER LIMITED,08601670,Dissolved,Director,,9 July 2013,
58950,Natalie Drifa Jay CARSWELL,ENERGYCOUNT LIMITED,06249191,Active,Director,Active,16 May 2007,
58950,Natalie Drifa Jay CARSWELL,ENERGYCOUNT LIMITED,06249191,Active,Secretary,Active,16 May 2007,
58950,Natalie Drifa Jay CARSWELL,GARDEN SWAP SHOP LIMITED,05287144,Dissolved,Director,Resigned,27 November 2008,5 March 2014
58950,Natalie Drifa Jay CARSWELL,GARDEN SWAP SHOP LIMITED,05287144,Dissolved,Secretary,Resigned,27 November 2008,5 March 2014
59344,Bryan BLEARS,SYNAPSCO LIMITED,07420733,Dissolved,Director,,27 October 2010,
59941,Giles BRIDGE,BRADFORD LAW CENTRE,01818088,Dissolved,Director,Resigned,15 May 2002,22 July 2003
60216,Claire Elizabeth UNWIN,JIMECH LIMITED,06156694,Active,Director,Active,9 November 2012,
60216,Claire Elizabth UNWIN,WEST SUFFOLK HIVE CIC,12189973,Active,Director,Active,4 September 2019,
60216,Claire Elizabeth UNWIN,JIMECH LIMITED,06156694,Active,Director,Active,9 November 2012,
60223,Andrew DUNNE,CHEWTON WOOD DESIGN LTD,09596309,Active,Director,Active,18 May 2015,
60650,Phillip Bernard HOWELLS,ED & PHIL LTD,10189550,Active,Director,Active,19 May 2016,
60650,Phillip Bernard HOWELLS,ED & PHIL LTD,10189550,Active,Director,Active,19 May 2016,
61419,Robert Liam EGGLESTON,THE ONE (COMPETITION) LIMITED,09299989,Dissolved,Director,,7 November 2014,
61419,Robert Liam EGGLESTON,AFPA TRUST LTD,08480755,Active,Director,Active,9 April 2013,
61419,Robert Liam EGGLESTON,SYSCAP LEASING LIMITED,02718043,Active,Director,Resigned,1 November 2004,17 July 2008
61419,Robert Liam EGGLESTON,SYSCAP FINANCE LIMITED,02717345,Dissolved,Director,Resigned,1 April 2003,29 September 2006
61983,Gareth James WILLIS,CHART (MANAGEMENT) LIMITED,01124509,Active,Director,Active,5 August 2019,
61983,Gareth James WILLIS,21 STOWE ROAD LIMITED,04976141,Active,Director,Active,25 November 2003,
65426,Emily Jane COY,HOLMAN STANLEY LIMITED,12032635,Active,Director,Active,4 June 2019,
65426,Emily Jane COY,PATHWAYS OF CHESTERFIELD LIMITED,10689076,Active,Director,Active,7 September 2017,
65760,Jeanette Lynn SUNDERLAND,INSPIRED NEIGHBOURHOODS C.I.C.,06811925,Active,Director,Resigned,6 February 2009,5 October 2018
65760,Jeanette Lynn SUNDERLAND,INSPIRED NEIGHBOURHOODS CHARITABLE TRUST LIMITED,10924365,Active,Director,Resigned,21 August 2017,5 October 2018
65760,Jeanette Lynn SUNDERLAND,ARISE YORKSHIRE LIMITED,08408211,Active,Director,Resigned,15 May 2013,4 October 2018
65760,Jeanette Lynn SUNDERLAND,REGEN 2000 ASSOCIATION CIC,04236456,Active,Director,Resigned,15 August 2001,5 June 2011
66098,Robert Stuart NEMETH,R.S. NEMETH ESTATES LIMITED,04666960,Active,Director,Active,1 March 2012,
66098,Robert Stuart NEMETH,NO. 41 SACKVILLE ROAD HOVE LIMITED,01039920,Active,Director,Active,21 May 2007,
66098,Robert Stuart NEMETH,NO. 41 SACKVILLE ROAD HOVE LIMITED,01039920,Active,Secretary,Active,21 May 2007,
66098,Robert Stuart NEMETH,R.S. NEMETH ESTATES LIMITED,04666960,Active,Secretary,Active,14 February 2003,
66098,Robert Stuart NEMETH,G. GEKKO & CO LIMITED,04664943,Active,Director,Active,12 February 2003,
66098,Robert Stuart NEMETH,G. GEKKO & CO LIMITED,04664943,Active,Secretary,Active,12 February 2003,
66098,Robert Stuart NEMETH,SETEC ASTRONOMY LIMITED,04003369,Active,Director,Active,26 May 2000,
66098,Robert Stuart NEMETH,SETEC ASTRONOMY LIMITED,04003369,Active,Secretary,Active,26 May 2000,
66098,Robert Stuart NEMETH,EDWARD HOUSE (HOVE) LIMITED,03905635,Active,Director,Resigned,14 May 2015,1 November 2019
66098,Robert Stuart NEMETH,R.S. NEMETH ESTATES LIMITED,04666960,Active,Director,Resigned,14 February 2003,1 September 2010
67448,Mohammed Javed BASHIR,ELLAND AND DISTRICT PARTNERSHIP,03785527,Active,Director,Active,2 July 2019,
68335,Martin KELLY,THE CBD & HEMP STORE LTD,NI649604,Active,Director,Active,1 December 2017,
68733,Christopher Stuart SPALDING,SPUD'S EMPORIUM LIMITED,11089137,Dissolved,Director,,30 November 2017,
69431,Glyn HANNA,MOURNE STIMULUS LIMITED,NI029812,Active,Director,Active,1 February 2015,
69431,James Glyn HANNA,RIVER VALLEY DEVELOPMENT ASSOCIATION LIMITED,NI029953,Active,Director,Active,13 January 2016,
69431,James Glyn HANNA,MOURNE HERITAGE TRUST-THE,NI032946,Active,Director,Active,1 January 2016,
69512,David Charles YELLEN,RYEDALE COMMUNITY TRANSPORT LTD,05331326,Converted / Closed,Director,,23 January 2019,
69530,Graham David COLLEY,GTM FINANCIAL (ROCHESTER) LIMITED,09614058,Active,Director,Active,29 May 2015,
69530,Graham David COLLEY,GTM (ROCHESTER) FINANCIAL LIMITED,09613781,Dissolved,Director,,29 May 2015,
69530,Graham David COLLEY,NEIGHBOUR DISPUTE MEDIATION SCHEME LIMITED(THE),02002509,Active,Secretary,Active,22 January 1998,
69530,Graham David COLLEY,THE HUME HOUSE AND ED BONNER COMPANY LIMITED,02235957,Active,Secretary,Resigned,20 December 1991,2 May 2001
69530,Graham David COLLEY,GTM FINANCIAL (ROCHESTER) LIMITED,09614058,Active,Director,Active,29 May 2015,
69530,Graham David COLLEY,GTM (ROCHESTER) FINANCIAL LIMITED,09613781,Dissolved,Director,,29 May 2015,
69530,Graham David COLLEY,NEIGHBOUR DISPUTE MEDIATION SCHEME LIMITED(THE),02002509,Active,Secretary,Active,22 January 1998,
69530,Graham David COLLEY,THE HUME HOUSE AND ED BONNER COMPANY LIMITED,02235957,Active,Secretary,Resigned,20 December 1991,2 May 2001
69792,Humera KAMRAN,KM LEGAL LTD,08368106,Active,Director,Resigned,21 January 2013,16 September 2013
70412,Haseeb UR-REHMAN,LEXGATE LTD.,08734492,Active,Director,Active,16 October 2013,
